price,m2_price,square,rooms,floor,floors,condition,condition_encoded
51000,879,58,2,4,14,под самоотделку (ПСО),3
57000,983,58,3,4,4,евроремонт,4
47000,922,51,1,6,10,под самоотделку (ПСО),3
68500,1070,64,3,4,5,хорошее,2
68500,913,75,3,9,10,хорошее,2
106000,1000,106,3,3,12,под самоотделку (ПСО),3
37000,925,40,1,3,16,под самоотделку (ПСО),3
57000,1056,54,1,3,9,евроремонт,4
92000,1057,87,3,10,10,под самоотделку (ПСО),3
73500,742,99,3,3,14,евроремонт,4
67000,957,70,3,5,9,евроремонт,4
115000,1554,74,2,7,8,евроремонт,4
84000,1000,84,2,8,12,под самоотделку (ПСО),3
67500,1164,58,2,5,9,хорошее,2
59000,843,70,2,2,9,под самоотделку (ПСО),3
73000,1237,59,2,10,14,под самоотделку (ПСО),3
57000,1018,56,2,12,12,евроремонт,4
106500,750,142,3,2,12,под самоотделку (ПСО),3
119000,1082,110,3,5,12,евроремонт,4
51000,1000,51,2,7,10,под самоотделку (ПСО),3
48950,550,89,2,4,9,под самоотделку (ПСО),3
22500,1071,21,1,2,4,хорошее,2
51500,1030,50,2,3,9,хорошее,2
52000,1130,46,1,6,10,евроремонт,4
52400,794,66,2,11,16,под самоотделку (ПСО),3
95000,914,104,3,2,4,под самоотделку (ПСО),3
86000,1194,72,2,10,11,евроремонт,4
68500,965,71,3,9,10,евроремонт,4
50500,1174,43,2,3,4,под самоотделку (ПСО),3
104000,1095,95,3,3,13,хорошее,2
47000,691,68,2,11,12,под самоотделку (ПСО),3
163000,1164,140,3,13,15,под самоотделку (ПСО),3
37000,1156,32,1,2,2,хорошее,2
55000,768,72,3,12,15,под самоотделку (ПСО),3
59500,1026,58,3,3,4,среднее,1
71600,800,90,3,2,12,под самоотделку (ПСО),3
52000,800,65,2,12,15,под самоотделку (ПСО),3
68400,963,71,2,9,10,хорошее,2
66000,846,78,2,9,12,под самоотделку (ПСО),3
17000,680,25,1,2,2,евроремонт,4
76500,1117,68,2,7,10,евроремонт,4
230000,1855,124,4,7,25,хорошее,2
36500,1043,35,1,5,9,среднее,1
84000,1000,84,2,8,14,евроремонт,4
45500,1379,33,1,1,5,евроремонт,4
51500,780,66,2,11,16,под самоотделку (ПСО),3
68500,926,74,3,9,10,евроремонт,4
67000,1218,55,2,6,9,хорошее,2
118000,1157,102,3,4,13,под самоотделку (ПСО),3
40000,1111,36,1,5,5,хорошее,2
76500,1109,69,2,7,10,евроремонт,4
48000,1000,48,1,3,9,евроремонт,4
56500,926,61,3,4,5,хорошее,2
47000,1000,47,1,2,9,хорошее,2
115000,1095,105,3,6,8,евроремонт,4
94000,764,123,4,3,9,под самоотделку (ПСО),3
82500,948,87,2,9,9,среднее,1
68001,958,71,2,9,10,евроремонт,4
49500,900,55,1,4,9,евроремонт,4
70000,986,71,2,9,10,хорошее,2
38500,664,58,1,13,16,под самоотделку (ПСО),3
115000,1554,74,2,7,9,евроремонт,4
55500,631,88,3,14,14,под самоотделку (ПСО),3
72000,1440,50,2,8,12,под самоотделку (ПСО),3
84000,1000,84,2,8,12,под самоотделку (ПСО),3
112000,1009,111,3,3,9,евроремонт,4
52000,1000,52,2,9,9,евроремонт,4
118125,875,135,3,5,12,под самоотделку (ПСО),3
51500,1170,44,2,3,5,среднее,1
67000,944,71,2,9,10,евроремонт,4
15999,1000,16,1,8,9,хорошее,2
86000,1075,80,3,9,10,хорошее,2
50000,893,56,2,4,9,под самоотделку (ПСО),3
53950,650,83,3,7,12,под самоотделку (ПСО),3
50500,1098,46,2,4,4,евроремонт,4
74500,723,103,3,12,16,под самоотделку (ПСО),3
49600,886,56,2,4,9,под самоотделку (ПСО),3
45000,978,46,1,9,10,евроремонт,4
55500,632,88,3,14,14,евроремонт,4
74500,866,86,2,11,12,под самоотделку (ПСО),3
55500,771,72,2,9,9,евроремонт,4
108000,948,114,3,9,9,евроремонт,4
55500,638,87,3,14,14,под самоотделку (ПСО),3
135000,918,147,3,8,12,хорошее,2
46500,1033,45,1,7,12,хорошее,2
53500,764,70,1,4,10,среднее,1
52000,1083,48,1,7,10,евроремонт,4
27000,659,41,1,11,14,хорошее,2
37500,1042,36,1,5,9,хорошее,2
161000,1150,140,3,7,15,под самоотделку (ПСО),3
64000,1103,58,1,2,12,евроремонт,4
85490,830,103,3,5,9,хорошее,2
82900,1023,81,2,4,12,хорошее,2
39000,1219,32,1,1,4,среднее,1
73500,1148,64,3,2,9,среднее,1
58000,1055,55,2,8,12,хорошее,2
73800,1101,67,2,9,12,под самоотделку (ПСО),3
212750,1150,185,3,13,15,под самоотделку (ПСО),3
58800,600,98,3,3,14,под самоотделку (ПСО),3
84000,918,92,3,9,13,под самоотделку (ПСО),3
115000,1186,97,3,9,11,евроремонт,4
63000,875,72,2,8,9,под самоотделку (ПСО),3
57000,983,58,3,4,4,хорошее,2
61500,1060,58,3,2,4,хорошее,2
205000,1376,149,4,4,8,евроремонт,4
51500,1226,42,1,8,9,под самоотделку (ПСО),3
39500,840,47,1,8,14,хорошее,2
28500,950,30,1,5,10,под самоотделку (ПСО),3
37000,925,40,1,3,16,под самоотделку (ПСО),3
97000,802,121,3,6,12,под самоотделку (ПСО),3
83000,1169,71,2,7,10,среднее,1
74000,740,100,3,12,16,под самоотделку (ПСО),3
39000,1114,35,1,7,9,под самоотделку (ПСО),3
138000,1150,120,4,4,12,хорошее,2
296000,1458,203,4,1,5,под самоотделку (ПСО),3
251000,1000,251,5,3,3,под самоотделку (ПСО),3
185000,1595,116,3,10,23,евроремонт,4
33500,798,42,1,11,13,под самоотделку (ПСО),3
105000,1022,103,3,11,16,под самоотделку (ПСО),3
74000,1254,59,2,10,10,под самоотделку (ПСО),3
67500,1164,58,3,3,4,евроремонт,4
83500,852,98,3,5,5,евроремонт,4
53500,1189,45,1,3,9,евроремонт,4
100000,1176,85,3,2,10,хорошее,2
31500,670,47,1,7,13,евроремонт,4
62000,1069,58,3,1,5,хорошее,2
71000,1183,60,3,1,9,хорошее,2
40100,911,44,1,12,14,под самоотделку (ПСО),3
58000,659,88,3,14,14,под самоотделку (ПСО),3
55000,809,68,2,9,12,под самоотделку (ПСО),3
74000,763,97,3,12,15,под самоотделку (ПСО),3
96000,1157,83,3,11,17,хорошее,2
93000,903,103,3,3,10,среднее,1
280000,1244,225,4,5,10,под самоотделку (ПСО),3
107835,1050,103,3,8,16,евроремонт,4
17500,972,18,1,4,4,хорошее,2
103000,1144,90,3,7,10,евроремонт,4
73710,910,81,2,4,16,под самоотделку (ПСО),3
67000,838,80,3,3,9,евроремонт,4
89800,1125,80,2,10,12,хорошее,2
43500,1254,35,1,4,9,под самоотделку (ПСО),3
186000,1431,130,3,5,11,хорошее,2
120000,1395,86,2,10,14,евроремонт,4
55000,917,60,2,5,5,среднее,1
59500,850,70,2,6,14,евроремонт,4
115000,1045,110,3,3,9,хорошее,2
115000,943,122,5,10,10,под самоотделку (ПСО),3
110000,1028,107,3,5,13,под самоотделку (ПСО),3
55413,950,58,2,12,14,евроремонт,4
50000,1136,44,2,4,4,хорошее,2
75000,1056,71,2,9,10,евроремонт,4
98000,1181,83,3,11,16,под самоотделку (ПСО),3
37700,650,58,1,13,16,хорошее,2
99000,1207,82,2,9,9,под самоотделку (ПСО),3
50450,731,69,2,9,14,под самоотделку (ПСО),3
85500,774,110,3,6,14,хорошее,2
73710,910,81,2,3,16,хорошее,2
26400,600,44,1,5,14,под самоотделку (ПСО),3
59000,1035,57,2,5,7,евроремонт,4
87500,1136,77,2,8,12,под самоотделку (ПСО),3
38500,885,44,1,5,14,под самоотделку (ПСО),3
91500,939,97,3,5,13,под самоотделку (ПСО),3
39000,1068,36,1,5,5,хорошее,2
60800,935,65,2,13,14,под самоотделку (ПСО),3
47500,913,52,2,8,9,хорошее,2
163000,1583,103,3,8,9,евроремонт,4
36500,961,38,1,4,8,под самоотделку (ПСО),3
97500,1300,75,2,10,13,под самоотделку (ПСО),3
44000,1375,32,1,2,4,хорошее,2
149000,1028,145,4,1,11,под самоотделку (ПСО),3
68000,1172,58,2,10,12,среднее,1
77000,1055,73,2,2,15,под самоотделку (ПСО),3
230000,1811,127,4,7,25,евроремонт,4
69000,711,97,3,9,12,под самоотделку (ПСО),3
250000,1761,142,3,6,14,евроремонт,4
50700,780,65,2,12,15,евроремонт,4
72000,1029,70,2,6,9,евроремонт,4
53000,803,66,2,11,16,евроремонт,4
73000,670,109,3,9,12,под самоотделку (ПСО),3
52500,991,53,2,5,10,евроремонт,4
58000,667,87,3,14,14,под самоотделку (ПСО),3
52000,1238,42,1,8,9,евроремонт,4
59700,1148,52,2,8,9,хорошее,2
83000,1025,81,3,2,10,евроремонт,4
140000,1217,115,3,2,9,евроремонт,4
78500,734,107,3,11,12,под самоотделку (ПСО),3
156600,870,180,4,7,12,под самоотделку (ПСО),3
42000,933,45,1,6,9,хорошее,2
57500,781,74,2,13,15,евроремонт,4
40000,1136,35,1,7,9,под самоотделку (ПСО),3
50000,858,58,3,2,3,под самоотделку (ПСО),3
57000,1425,40,1,7,9,евроремонт,4
115000,1198,96,3,9,13,евроремонт,4
50000,1171,43,2,2,5,евроремонт,4
74000,908,82,2,4,12,евроремонт,4
79000,1000,79,2,3,13,евроремонт,4
47000,1119,42,2,3,5,хорошее,2
95000,922,103,3,3,4,евроремонт,4
38000,786,48,1,10,16,евроремонт,4
133000,834,159,4,4,10,евроремонт,4
29000,792,37,1,3,13,хорошее,2
125000,1437,87,2,9,14,хорошее,2
80000,800,100,3,7,16,под самоотделку (ПСО),3
61600,800,77,2,4,16,под самоотделку (ПСО),3
46500,969,48,2,4,5,хорошее,2
76500,1109,69,2,7,10,хорошее,2
60000,1395,43,1,3,9,хорошее,2
79500,994,80,3,4,6,хорошее,2
44500,927,48,1,8,10,евроремонт,4
39500,878,45,1,7,9,хорошее,2
230000,1769,130,4,7,25,хорошее,2
51500,1073,48,1,6,18,евроремонт,4
155250,1350,115,3,6,15,под самоотделку (ПСО),3
330000,1012,326,6 и более,9,10,евроремонт,4
145000,843,172,3,8,9,хорошее,2
64000,985,65,3,5,5,евроремонт,4
70000,1029,68,2,2,2,евроремонт,4
145000,993,146,3,8,10,хорошее,2
73710,900,82,2,4,16,евроремонт,4
82500,1006,82,3,4,12,евроремонт,4
59000,1093,54,1,7,12,евроремонт,4
48000,1000,48,1,6,9,евроремонт,4
37000,1049,35,1,2,9,евроремонт,4
43000,1024,42,1,3,12,хорошее,2
104000,897,116,3,5,10,евроремонт,4
37700,650,58,1,13,16,под самоотделку (ПСО),3
94000,723,130,3,11,12,евроремонт,4
28000,667,42,1,6,9,под самоотделку (ПСО),3
71500,1100,65,2,3,10,хорошее,2
42000,977,43,1,3,11,евроремонт,4
37500,833,45,1,8,9,евроремонт,4
68001,1153,59,2,10,12,евроремонт,4
114000,1310,87,3,7,10,евроремонт,4
67000,1175,57,2,3,12,евроремонт,4
50000,1190,42,1,7,18,евроремонт,4
46500,1081,43,1,6,13,хорошее,2
83000,1122,74,3,1,5,евроремонт,4
75000,1056,71,3,9,10,евроремонт,4
26500,654,40,1,5,5,под самоотделку (ПСО),3
68000,1172,58,2,10,12,евроремонт,4
31000,838,37,1,2,4,евроремонт,4
200000,1575,127,4,9,25,евроремонт,4
92500,1101,84,2,5,12,среднее,1
54500,991,55,2,4,5,среднее,1
62500,1225,51,2,6,10,среднее,1
50500,1174,43,1,3,12,хорошее,2
22500,1071,21,1,2,4,среднее,1
38500,1069,36,1,8,9,хорошее,2
35500,959,37,2,3,4,хорошее,2
50500,1174,43,1,3,12,под самоотделку (ПСО),3
36000,800,45,1,4,9,среднее,1
69000,831,83,2,4,5,хорошее,2
229000,1803,127,4,7,25,евроремонт,4
53000,757,70,2,4,9,под самоотделку (ПСО),3
61500,918,67,3,5,5,евроремонт,4
22500,1071,21,1,2,4,хорошее,2
54500,991,55,2,4,5,хорошее,2
185000,1542,120,4,3,10,евроремонт,4
78000,987,79,2,3,13,хорошее,2
83000,976,85,3,3,10,евроремонт,4
83000,988,84,2,8,12,евроремонт,4
56000,1077,52,2,5,9,хорошее,2
107000,1049,102,3,8,16,под самоотделку (ПСО),3
71000,1092,65,3,9,9,хорошее,2
58500,975,60,3,9,9,хорошее,2
63500,1245,51,2,6,10,евроремонт,4
63500,1245,51,2,6,10,хорошее,2
83500,819,102,4,2,5,хорошее,2
36500,811,45,2,3,5,хорошее,2
108000,1049,103,3,1,10,хорошее,2
78000,1322,59,2,2,10,евроремонт,4
55000,550,100,3,9,9,под самоотделку (ПСО),3
26500,624,42,1,5,5,евроремонт,4
107000,1042,103,3,8,14,под самоотделку (ПСО),3
39001,975,40,1,7,9,евроремонт,4
60500,1017,60,2,3,12,под самоотделку (ПСО),3
93450,1050,89,2,8,17,под самоотделку (ПСО),3
107000,1029,104,3,8,16,под самоотделку (ПСО),3
43500,1279,34,1,4,9,хорошее,2
95200,850,112,3,14,14,среднее,1
107000,1039,103,3,8,16,хорошее,2
56000,1400,40,1,11,12,под самоотделку (ПСО),3
185000,902,205,5,4,4,евроремонт,4
112500,1071,105,3,7,10,хорошее,2
37500,987,38,1,1,9,хорошее,2
62500,1225,51,2,6,10,хорошее,2
61500,1618,38,1,5,9,хорошее,2
146000,1417,103,3,3,12,среднее,1
81000,1038,78,3,8,12,хорошее,2
54500,1048,52,1,8,10,хорошее,2
160000,693,231,5,9,10,под самоотделку (ПСО),3
115000,1117,103,3,8,10,евроремонт,4
73710,900,82,2,4,16,под самоотделку (ПСО),3
67000,882,76,2,2,9,среднее,1
58500,1009,58,3,2,4,хорошее,2
82000,943,87,3,8,13,под самоотделку (ПСО),3
94500,1454,65,2,9,13,хорошее,2
73800,900,82,2,4,16,хорошее,2
73710,910,81,2,4,16,евроремонт,4
83000,988,84,2,11,12,хорошее,2
79800,950,84,2,3,19,под самоотделку (ПСО),3
90900,1082,84,2,9,10,под самоотделку (ПСО),3
46500,845,55,1,5,14,среднее,1
105000,1010,104,3,6,16,хорошее,2
56700,567,100,3,2,4,евроремонт,4
135000,1350,100,3,2,4,под самоотделку (ПСО),3
39900,849,47,1,8,14,под самоотделку (ПСО),3
36500,1141,32,1,3,4,хорошее,2
57500,1250,46,2,12,12,евроремонт,4
56500,1412,40,1,11,12,хорошее,2
49500,1010,49,1,7,12,хорошее,2
62000,886,70,3,1,4,хорошее,2
262350,1650,159,4,8,8,под самоотделку (ПСО),3
95000,1462,65,2,9,13,евроремонт,4
52500,750,70,2,4,14,под самоотделку (ПСО),3
73000,646,113,3,11,12,под самоотделку (ПСО),3
36500,811,45,2,3,5,евроремонт,4
59000,952,62,3,9,9,среднее,1
53500,768,70,2,9,16,под самоотделку (ПСО),3
33500,809,41,1,3,5,хорошее,2
72000,1161,62,2,3,13,евроремонт,4
105000,1094,96,3,3,13,евроремонт,4
94500,1038,91,3,3,12,евроремонт,4
70700,794,89,3,11,12,евроремонт,4
67000,957,70,3,9,9,среднее,1
71600,804,89,3,2,12,евроремонт,4
178000,1745,102,3,8,14,хорошее,2
113000,1130,100,3,10,12,евроремонт,4
55500,991,56,3,5,5,под самоотделку (ПСО),3
147840,1120,132,3,4,4,хорошее,2
45000,849,53,1,4,12,евроремонт,4
160000,1203,133,3,8,10,евроремонт,4
50500,1174,43,2,4,4,евроремонт,4
130000,1275,102,4,3,10,евроремонт,4
74000,771,96,3,6,12,среднее,1
106000,1082,98,3,7,9,евроремонт,4
73000,948,77,2,2,14,под самоотделку (ПСО),3
80000,1194,67,3,10,12,евроремонт,4
48500,990,49,1,6,9,под самоотделку (ПСО),3
96000,1280,75,2,10,13,под самоотделку (ПСО),3
72000,1143,63,3,3,9,под самоотделку (ПСО),3
40000,952,42,1,12,14,под самоотделку (ПСО),3
30000,682,44,1,1,12,под самоотделку (ПСО),3
61932,780,79,2,7,12,под самоотделку (ПСО),3
60000,1224,49,2,4,5,хорошее,2
78669,920,86,2,12,14,под самоотделку (ПСО),3
